text,label
മതമനന പരൽ സനതനൽ യനതരതത പജകകനന വഢസഥകൾ ഇനതയയലലലത ലകതതവടയങകല ഉണട ഇതകക കൽപചചത ദവമണ സതതനറ സനതതകൾ എനഒരളട വശവസമനന പറയനനങകൽ വശവസമററരതതന ഘടപപടതതൻ ഇനതയൻ ഭരണ വയവസത അനവദകകനനലല ഇതലര ദവകതയമലല സതതന മതര ബദധകക തകരറലലതതവർ ലജജകകക,Fake
truth come out from the shadow sun,Fake
these countri have invis iron curtain around them not transpar alway dubiou action,Fake
കവഡ ആരണ ആഗരഹകകതതത,original
മനററ ദവസ ആയരയകക അലല,Fake
കരണവർകക അടപപല ആകക,original
കജരവൾ വർഗയഫസസറ ഞമമള വലയമതതതനടളള അസസയണത,Fake
ഇതലല trump presid ആയരനനപപൾ പറഞഞരനന പതയ അറവയ എനതനണ നങൾ പറയനനത,Fake
തരവതരയ കടകണകകന ആളകൾകക സമമളനവ നടതത പകഷ പവപടട ആളകള ആഘഷങങൾ പടലല നതലല,original
കരളതതൽ പറഞഞടട കരയ ഇലല കലർതത പടർതതയ കസർകട കരന നമമൾ എതര കററ പറഞഞ അതല ദരനത ഉണടകകയ അലല പകഷ ആർകക ഒനന പറയനലല എനതകണട let think,Fake
കമമ പണണങങൾക ഇലല അലവലതകള കഷടട,original
inganeyaaanangil ellaaa varshamkoodumthoorum athavaa ivayokke engan,Fake
ellavarudeyum assanathil kambi choodaki kettanam thendik,Fake
കവഡ വരത അവനവൻ നകകകകണ വനതകൾ നവതതയലലതതണട തളളകയലല സമമളനങങളൽ പങകടതതലലങകൽ ഭഷണപപടതത കണടപക എനത പരടടകൾ പറഞഞ ണണതതൽ കടയൽ ചഗകകൾ അടകക ചവപപണഞഞ ചഗകകളട മനനൽ കറണ അലല അവനറ അപപൻ തററട പനനയ,original
എനതങകല ഒകക ടൻഷൻ ഉണടകമപൾ പർടട കകരട കപരയങങൾ കണനനത വലയര ആശവസ ഇനയ നർലഭ തടരക മലയളകൾ മറകകടട ചരകകടട,original
do they over come thi pandem not get ani news about,Fake
എണററ,original
എലല മതതതല ഉണട ഇങങനതത പഷജ,Fake
imposs mathemat start and end corona not,Fake
കരള ലവൽ ആണനന ഞങങൾ കണകകആരഗയ മനതര,original
ആദയതത ദരനത,original
communisam illaa communist parti mathram ullu,original
barikkunnavarkkum enthumagaan ennulla eee nayam eni jenagal veettil adachu pattinikkidaruth kit thannathu kondu loan adanju poganamennilla,original
എനറ കലയണ വളചചടടളള പനന അടങങനന തരവതര ഉണട അപപൾ കഴപപ ഇലലലല,original
koottakkalifanc dress,original
climat marisumm ethi europil ini masam corona indiail thann south americayil nokku brazil peru chile,Fake
comedi guy,original
വജയകയടടവജയകയടട വജയകകയലല വരമകക ഇങങന പയൽ കരളതതൽ,original
ഉണടകക എടതത വറസ അതന ഇലലതകൻ ഉളള മരനന അവർ കണടതതയടടണട എലല ചനയട തനന,Fake
മനതര അപപപപൻ,original
ഇപപൾ സഖവ പറഞഞത മനസലയത നങങളകക പർടടയ കറചച ചകക ചണണബ അറയലല എനനതനറശതമന സകഷരത കരള കററ കടടയപപൾ ഓർതതലല ഇതപല പലവളളതതൽ എനന അപപൾ അനഭവചചവറത ബഗളല തരപരയല അവടതത നടടകർ സഖവനയ വഷപമപനയ ഒരമചച കണടൽ അവർ സഖവന ആദയ തലലകലല അതണ കയയലരപപ കഴത പലകൾ നയകകനന കഴതകളട പർടട സപഎ,original
true,Fake
കഷടട,original
donkey be the real peopl who vote them communist geniu politician,original
വയജനമർ ആരനന അനഭവസഥർകക അറയൻ സധകക,Fake
കടടടട ഉരഞഞ പകനന തനനനന,original
കരള ബജററ പലയലല,Fake
even shaghai,Fake
ithellam vjayanteyum veenayudeyum oru veena meettalal atho odakuzh vayanayo,original
ശഭപത വശവസ നലലതതനന,Fake
namud muthanu pulli americayil poya timil namkku vishamam avandu nikananu programm sponser cheythadhtnx realli enjoy,original
കറണയകകൾ നടടന ആപതത കമമയണസററ പർടട,original
എലല മതവഭഗതതൽ ഉണട ഇതപലയളള മതഭരനതനമർ അലല,Fake
നണമലല നരകൾകക,original
ellathinem niranirayayi nirthi shoot cheyanam ithu keralalathiley madhyamang arrinhu kanumo entho,Fake
അയന മമള വണകക നയസ ചയയനലല അറയ കതയമയ ചയയനനണടലല അതനത പസററവ പറയതത,original
മററ ചടടൻ എവഖയപപയ പളളയയരനനങകൽ പടപപ തങങല കടടമയരനന രഗതത എതര നലല രതയൽ പരധരദചച എനനതനറ തളവണ അവട ഇപപൾ നടകകനന കരയങങൾ നമമള കഴഞഞ കരള മഴവൻ തറനന കടകകമപൾ നങങൾ എനത പറയ,Fake
musilm verotham,Fake
എനനപപനന കരയങങൾകക തരമന ആയടട തളളയപപര കറയ,Fake
സതയ മറചച വകകൻ പററലല എനനത വലയ സതയമണ,Fake
അവസന സകൻറൽ വനന ചററപപൻ പണട വളയട,original
തരവതര അലല പണവതര കലയ ചയനന,original
ലകരഷടരങങൾ മഴവൻ ഒററകകടടയ നരടടൽ തരവനനതയളള ചങകല ചനയനന ദഷടരജയ,Fake
തളള രകത ചരയത യദധ ലകതതല ആകൻ ചങകല നടതതയ സകകളജകകൽ,Fake
sir thank good analysi,Fake
പതവന പതരന പണറയ വജയന സതതയയരകകടട,original
സപഎ എനത ആവല,original
ഹനദ വയല മസൽമനയല കരസതയനയല സഹചരയതതൽ കവഡ ഒരമചച അധജവകകൻ എലലവര ഒതതരമചച പരവർതതകകക എലല ആചരങങള തൽകകലതതകക സലനറയ ചയയ പനനട നമകക ജവനണടങകൽ ആർഭടമയ,Fake
ഇനതയയ കടതതനനലലബബസroiter തടങങയ ഇനറർ നഷണൽ മഡയ എലല കണകകനനത,Fake
പരവസകൾ എനതയല കവറനറൻ വയവസഥകൾ പലകകണ നടടകരൽ നനന കറണ പടരൻ സധയത ഉണട,original
അമരകകയട മരനന വലപന സശയമണ പർണമയ വശവസകകൻ വയയ പടചചവൻ കകകടട എലലവരയ നമകക പരർതഥകക,Fake
അറഞഞ കണടളള മനഷയനറ ചനയട കണടപടതത covid മനഷയ രശയ ബദധപർവ കഴടകക കണടരകയനന ചനകയറയലല വരൻ പകനന astroid,Fake
vadakkancheri ഒനന interview ചയയക അപപ ഇതനറ എതർ ജനങങൾകക മനസസലക,Fake
അപപൻ അടപപല,original
കറണ പൻവങങമപഴകക സഡപപകളട തവരവദ ലകതത വണട തലപകക തവരവദകള അവശഷപപചച പകലല,Fake
oru karanam athu ann,Fake
ഷജഹൻ വഢയണ വറസ അസഡക ലപഡ ഫററ കവറങങ ആധനക വദശസതരതതൽ മരനനകൾ ഉണട മരകമണ ആയർവദതതല രണട കഷയ വറസന ലകഷമകകയണനന ആയ൪വദകക൪കകമറയലല വടകകഞചര പഠകകനനണട തങകള വലലത പഠകകക ഡബഎ൦ ഹഗഡയ വമർശചച നകക വടകകഞചരയ൦ മഹനന൦ ഷജഹന വലയ പഢതരലല,Fake
രണടവർഷ കഴഞഞ വകസൻ പറതതറകകക യളള എനന ആദയ പറഞഞ എനതകണടനനൽ വകസനറ എഫകട മനസസലകകൻ,Fake
നലല അവതരണ,original
nallathaonnum parayan illa,original
enthayalum thank you,Fake
കറണയ കറചച പറഞഞ ജനങങള പടപപകകനനവര അറയൻ കണകക ഒനന കൾകകക പറയനളള അലലങകൽ മനസസലകകനളള സകരയർതഥ കരളതതല മതരമണ പറയനനത കരളതതൽ ഇതവര ലകഷതതലധക ആളകൾ കറണ പടപടട രഗമകതരയ മതത ജനസഖയ മനന ലകഷ ലകഷതതൽ നനന കറചചൽ ബകക കഴഞഞ വർഷ കണട സമപൾ പരശധന ആരഗയ വകപപ നടതത വർഷതത പരശധനയൽ പതനയര സമപളൽ പസററവ റപപർടട ചയയനന ടസററ പസററവകനന ആവറജ കണകകണ അതയത പരശധചചൽ പസററ കസകൾ എങകൽ പരശധചചല ഇതരയ കരയങങൾ വയകതമയലല പടചചത അളകൾകകണനന ആദയമ വരനന ആളകളൽ ദവസ ശഖരകകന വകപപന കഴഞഞടടളള ഇതൽ നനനണ കടടനനത തനന ശഷകകനന മഴവൻ ആളകളടയ പരശധചചരനനങകൽ ഏതണട ലകഷതതള കണടതതമയരനന സതയതതൽ രഗകൾ ഇവട ഉളളതണ നമമൾ അറയതത നമകക ചററ ഉളളപപഴ പടകകനനലല എനനൽ അതൽ അതൻറ ശതമന രഗകള തരചചറയമപൾ നമമകക പനന കപരയ കടടലകൾ ആലചചച നകകകക എനത മണടതതരമ കണകകനനത ലകഷകകണകകന അറയത മസങങളയ ഒപപ ഉണട എനനടട പരതയകചച സഭവകകനനലല തരചചറഞഞ വചച എനതലല പടപപകകലകള കപരയങങളമണ കടട മരണനരകക കൽകകലററ ചയയണടത വചചടടലല ഇവടളള യഥർതഥരഗകളട എണണമയ വചചടടണ രഗകളൽ മരചചൽ മതരമ വരക ഉളള ചയത എനന കളള പരചരപപകകനന മരണ കറണയട പരൽ ചർതത കടകകനനതണനന വസതതയ മനസസലകകണഇതരയ കറഞഞ മരണനരകകളള രഗതതന വണട ഇജജത പടട കടടലകള കപരയങങള മടചച ജലയ കലയ ഇലലതതവ വരകക തർകകൻ ആരണ അവർകക അധകര കടതതത ആർകക വണടയണ ഇതകക അവർ ചയയനനത പരയ നങങൾ ചനതകകക,Fake
